brand,place_name,address_name,lng,lat
맘스터치,맘스터치 노원상계보람점,서울 노원구 상계동 456-55,127.06627429678268,37.663916052081156
맘스터치,맘스터치 돈암하늘채점,서울 성북구 돈암동 644,127.01335444441824,37.599752180467036
맘스터치,맘스터치 상계역점,서울 노원구 중계동 154-14,127.07404337877588,37.660266061476285
맘스터치,맘스터치 태릉입구역점,서울 노원구 공릉동 617-3,127.075460685786,37.6194649800951
맘스터치,맘스터치 성북종암점,서울 성북구 종암동 14-2,127.03515808912927,37.59805113345625
맘스터치,맘스터치 신성신여대점,서울 성북구 동선동1가 4-2,127.017853821103,37.5916723950689
맘스터치,맘스터치 서울외대점,서울 동대문구 이문동 288-65,127.060259123729,37.5961525096963
맘스터치,맘스터치 한성대입구역점,서울 성북구 삼선동1가 18,127.006834098147,37.5877848643231
맘스터치,맘스터치 경희대로점,서울 동대문구 회기동 16-70,127.052216625932,37.5921235032321
맘스터치,맘스터치 고대타이거플라자점,서울 성북구 안암동5가 1-2,127.0304771343854,37.58767571144413
맘스터치,맘스터치 고대하나스퀘어점,서울 성북구 안암동5가 1-2,127.02598917835991,37.584906231733875
맘스터치,맘스터치 종로대학로점,서울 종로구 명륜4가 12-3,127.000606835145,37.5833017192332
맘스터치,맘스터치 휘경점,서울 동대문구 휘경동 269-26,127.06136797190727,37.589596322140515
맘스터치,맘스터치 중랑역점,서울 중랑구 중화동 208-3,127.0762221526795,37.59422326775603
맘스터치,맘스터치 신설동역점,서울 동대문구 신설동 76-32,127.024828153507,37.5764587641326
맘스터치,맘스터치 상봉역점,서울 중랑구 상봉동 100-7,127.08614321338166,37.5968842790264
맘스터치,맘스터치 휘경여고점,서울 동대문구 전농동 1-205,127.068653205338,37.5825645658734
맘스터치,맘스터치 홈플러스동대문점,서울 동대문구 용두동 33-1,127.03876950896753,37.574548504366966
맘스터치,맘스터치 삼육대점,경기 남양주시 별내동 558-9,127.110593438754,37.6444954923032
맘스터치,맘스터치 피자앤치킨 도봉방학점,서울 도봉구 방학동 672-27,127.0371741784203,37.66264941946123
맘스터치,맘스터치 피자앤치킨 광운대점,서울 노원구 월계동 402-19,127.058561625793,37.6205737815592
맘스터치,맘스터치 피자앤치킨 종로성대점,서울 종로구 명륜2가 74-1,126.99714122735443,37.58541902023971
맘스터치,맘스터치 피자앤치킨 중랑신내점,서울 중랑구 신내동 492-24,127.10028711071335,37.600791516884655
맘스터치,맘스터치 까치산점,서울 강서구 화곡동 341-73,126.846938451049,37.5317880217844
맘스터치,맘스터치 화곡역점,서울 강서구 화곡동 1066-22,126.83784795450022,37.541147187063096
맘스터치,맘스터치 우장산역점,서울 강서구 내발산동 719-5,126.836064830295,37.5498654867628
맘스터치,맘스터치 마곡나루역점,서울 강서구 마곡동 758,126.82577463949366,37.569358214728894
맘스터치,맘스터치 양천향교역점,서울 강서구 마곡동 784-4,126.84019813145137,37.56551965826614
맘스터치,맘스터치 마곡LG사이언스파크2호점,서울 강서구 마곡동 789-4,126.834254795967,37.5618570266962
맘스터치,맘스터치 강서방화사거리점,서울 강서구 방화동 571-1,126.81350175493735,37.57358945333064
맘스터치,맘스터치 강서구청점,서울 강서구 화곡동 980-21,126.84893240643,37.5506214685256
맘스터치,맘스터치 마곡역홈앤쇼핑점,서울 강서구 마곡동 746-1,126.82346329182965,37.55925192211187
맘스터치,맘스터치 가양역점,서울 강서구 등촌동 75-1,126.85411295567711,37.561167843621035
맘스터치,맘스터치 마곡LG사이언스파크점,서울 강서구 마곡동 770-1,126.83122814701306,37.563423174170026
맘스터치,맘스터치 신서울등촌점,서울 양천구 목동 602-15,126.867526634204,37.5487444902268
맘스터치,맘스터치 목동2호점,서울 양천구 목동 782-1,126.86369985321004,37.53547382533869
맘스터치,맘스터치 신월점,서울 양천구 신월동 81-26,126.829762947484,37.5363127598225
맘스터치,맘스터치 양천목동로데오점,서울 양천구 신정동 903-27,126.860478546128,37.5258221475108
맘스터치,맘스터치 목동파리공원점,서울 양천구 목동 907-12,126.88005355078062,37.53618353600119
맘스터치,맘스터치 신정네거리역점,서울 양천구 신정동 1190-6,126.852499853922,37.5205181658603
맘스터치,맘스터치 목동점,서울 양천구 신정동 117-21,126.87447314326434,37.52208788085633
맘스터치,맘스터치 부천고강점,경기 부천시 오정구 고강동 371-8,126.81698363697956,37.52691423533747
맘스터치,맘스터치 양천구청점,서울 양천구 신정동 323-9,126.86244254668765,37.51591432750453
맘스터치,맘스터치 선유도역점,서울 영등포구 양평동4가 101-2,126.89418332154398,37.5375548493208
맘스터치,맘스터치 망원역점,서울 마포구 망원동 379-3,126.90949516172651,37.555540699232296
맘스터치,맘스터치 상암MBC점,서울 마포구 상암동 1603,126.890777336791,37.5811680937295
맘스터치,맘스터치 영등포구청역점,서울 영등포구 당산동3가 223-7,126.89759629774414,37.52561509101864
맘스터치,맘스터치 당산역점,서울 영등포구 당산동5가 33-8,126.89990333605144,37.53466312045279
맘스터치,맘스터치 고척사거리점,서울 구로구 고척동 189,126.85951892432081,37.50666839059
맘스터치,맘스터치 영등포문래점,서울 영등포구 문래동3가 83-3,126.89050926591612,37.51988736943078
맘스터치,맘스터치 마포구청역점,서울 마포구 성산동 592-6,126.90339889139688,37.56400974244895
맘스터치,맘스터치 도당여월점,경기 부천시 오정구 원종동 375-12,126.804078369171,37.51889354171306
맘스터치,맘스터치 동양미래대점,서울 구로구 고척동 52-196,126.8663470696446,37.50077743446634
맘스터치,맘스터치 구로신도림점,서울 구로구 신도림동 437-1,126.88320228539418,37.506473435822286
맘스터치,맘스터치 개봉역점,서울 구로구 개봉동 203-7,126.85833596177086,37.49406641800057
맘스터치,맘스터치 홍대입구역점,서울 마포구 서교동 353-2,126.920694185343,37.5550604117956
맘스터치,맘스터치 신도림테크노마트점,서울 구로구 구로동 3-25,126.890394997399,37.5067506301015
맘스터치,맘스터치 가재울점,서울 서대문구 북가좌동 481,126.91155328062797,37.5760732497736
맘스터치,맘스터치 오류동역점,서울 구로구 오류동 55-50,126.844860234911,37.4962119047098
맘스터치,맘스터치 부천오정점,경기 부천시 오정구 오정동 593,126.7833233552,37.5271546076345
맘스터치,맘스터치 구로구일역점,서울 구로구 구로동 642-108,126.87205871287,37.4951452638706
맘스터치,맘스터치 2층고척스카이돔점,서울 구로구 고척동 63-6,126.867088967908,37.4982122076442
맘스터치,맘스터치 4층고척스카이돔점,서울 구로구 고척동 63-6,126.867088967907,37.4982122076513
맘스터치,맘스터치 오류동역남부점,서울 구로구 오류동 155-10,126.842009737639,37.4912165526844
맘스터치,맘스터치 DMC향동점,경기 고양시 덕양구 향동동 529,126.8924286542144,37.59878760670278
맘스터치,맘스터치 홍대기숙사점,서울 마포구 상수동 72-1,126.924609911074,37.5494939087381
맘스터치,맘스터치 명지대점,서울 서대문구 남가좌동 343-3,126.92340615807436,37.57903499376137
맘스터치,맘스터치 행신역점,경기 고양시 덕양구 행신동 757-1,126.83535949993069,37.61529818698659
맘스터치,맘스터치 신림역점,서울 관악구 신림동 1433-51,126.9283104518223,37.48438971133129
맘스터치,맘스터치 관악사당역점,서울 관악구 남현동 1061-23,126.981359977261,37.475075534997
맘스터치,맘스터치 관악신대방역점,서울 관악구 신림동 518-5,126.91286091545695,37.486500299952205
맘스터치,맘스터치 낙성대역점,서울 관악구 봉천동 1686-12,126.96279667771692,37.47766425429632
맘스터치,맘스터치 관악대학동점,서울 관악구 신림동 238-10,126.939611439752,37.4702970319433
맘스터치,맘스터치 서울대입구역점,서울 관악구 봉천동 851-30,126.95362165986066,37.48217686690955
맘스터치,맘스터치 봉천현대시장점,서울 관악구 봉천동 899-4,126.946758328168,37.4859600110513
맘스터치,맘스터치 관악난곡점,서울 관악구 신림동 617-9,126.919473366392,37.4726528792978
맘스터치,맘스터치 남성역점,서울 동작구 사당동 220-10,126.969851643079,37.4854239517871
맘스터치,맘스터치 숭실대입구역점,서울 동작구 상도동 489-6,126.953560012694,37.4959208144982
맘스터치,맘스터치 상도역점,서울 동작구 상도1동 772-1,126.948796031587,37.5022159778643
맘스터치,맘스터치 사당역점,서울 서초구 방배동 444-9,126.98203547360438,37.477393937700654
맘스터치,맘스터치 이수점,서울 동작구 사당동 139-21,126.9810403083,37.4874373273238
맘스터치,맘스터치 신대방삼거리역점,서울 동작구 대방동 405-11,126.92791729146259,37.49936421146488
맘스터치,맘스터치 중앙대점,서울 동작구 흑석동 190-2,126.96045982029146,37.507677846928985
맘스터치,맘스터치 동작보라매점,서울 동작구 신대방동 498-49,126.91580856964,37.4966288566903
맘스터치,맘스터치 노량진1호점,서울 동작구 노량진동 211-44,126.94531271237626,37.51159568031748
맘스터치,맘스터치 노량진2호점,서울 동작구 노량진동 85-6,126.943224041479,37.5125380462054
맘스터치,맘스터치 구로디지털단지역점,서울 구로구 구로동 1123-1,126.9021863879797,37.48450612315135
맘스터치,맘스터치 대방역점,서울 동작구 대방동 342-5,126.925371713567,37.5118145208728
맘스터치,맘스터치 신풍역점,서울 영등포구 신길동 4937,126.9100565690346,37.50272172424894
맘스터치,맘스터치 여의나루점,서울 영등포구 여의도동 8,126.93312101826602,37.52667039551389
맘스터치,맘스터치 동여의도점,서울 영등포구 여의도동 53,126.93277674545195,37.519504527705394
맘스터치,맘스터치 구로시장점,서울 구로구 구로동 313-150,126.89110432370165,37.48948620938835
맘스터치,맘스터치 영등포대림점,서울 영등포구 대림동 713-6,126.89783958519949,37.49486402883795
맘스터치,맘스터치 가산센트럴점,서울 금천구 가산동 233-5,126.89055624722849,37.4753065339723
맘스터치,맘스터치 금천시흥사거리점,서울 금천구 시흥동 890,126.90190755671178,37.45215780868769
맘스터치,맘스터치 금천은행나무점,서울 금천구 시흥동 272-20,126.910261670007,37.4503840450061
맘스터치,맘스터치 가산디지털단지역점,서울 금천구 가산동 50-3,126.88378220811884,37.48110977128785
맘스터치,맘스터치 독산지식산업센터점,서울 금천구 독산동 291-1,126.895369569644,37.4691389758586
맘스터치,맘스터치 석수역DT점,경기 안양시 만안구 석수동 385-11,126.903498447655,37.431347481015
맘스터치,맘스터치 과천점,경기 과천시 중앙동 40-11,126.99126876622157,37.42838255892193
맘스터치,맘스터치 광명소하점,경기 광명시 소하동 1339-1,126.883906407867,37.4475895777991
맘스터치,맘스터치 삼각지역점,서울 용산구 한강로1가 50-1,126.97329568661503,37.53621169801006
맘스터치,맘스터치 광명하안점,경기 광명시 하안동 53,126.880362836251,37.4622130809443
맘스터치,맘스터치 중곡역점,서울 광진구 중곡동 166-34,127.083954442099,37.5657024732482
맘스터치,맘스터치 아차산역점,서울 광진구 중곡동 115-9,127.08974747862,37.5525184304764
맘스터치,맘스터치 동대문장안점,서울 동대문구 장안동 335-5,127.073995452691,37.5719260034233
맘스터치,맘스터치 산후조리원,서울 동대문구 답십리동 492-2,127.055629653384,37.565149787987
맘스터치,맘스터치 답십리역점,서울 동대문구 답십리동 494-1,127.05328216295727,37.566779871413935
맘스터치,맘스터치 한양대점,서울 성동구 행당동 3-29,127.04108922144,37.5604849782663
맘스터치,맘스터치 행당역점,서울 성동구 행당동 319-23,127.0338230240106,37.55802756155168
맘스터치,맘스터치 왕십리뉴타운점,서울 성동구 상왕십리동 816,127.02384252917487,37.56703726122741
맘스터치,맘스터치 서일대점,서울 중랑구 면목동 51-1,127.096343100896,37.5877781799299
맘스터치,맘스터치 신금호역점,서울 성동구 금호동1가 119,127.02025795143,37.5551528823757
맘스터치,맘스터치 약수역점,서울 중구 신당동 370-52,127.011889201656,37.5575894178696
맘스터치,맘스터치 광명철산점,경기 광명시 철산동 411,126.8677339923846,37.474880439979025
맘스터치,맘스터치 부천역곡점,경기 부천시 원미구 역곡동 79,126.80931822333392,37.48500542611291
맘스터치,맘스터치 피자앤치킨 개봉광명점,서울 구로구 개봉동 403-194,126.856770112283,37.4867943056841
맘스터치,맘스피자 오류동역남부점,서울 구로구 오류동 155-10,126.842026721802,37.4912057633098
맘스터치,맘스터치 피자앤치킨 대림동점,서울 영등포구 대림동 1125,126.90469490158762,37.49285150299803
맘스터치,맘스터치 소하사거리점,경기 광명시 소하동 920-5,126.879241846957,37.4360167788268
맘스터치,맘스터치 망월사역점,경기 의정부시 호원동 458-11,127.04806024212515,37.71032071111521
맘스터치,맘스터치 남양주별내1점,경기 남양주시 별내동 1084-5,127.115127244884,37.6513242103968
맘스터치,맘스터치 호원점,경기 의정부시 호원동 51-1,127.046333923541,37.7245018126323
맘스터치,맘스터치 별내북부역점,경기 남양주시 별내동 826-10,127.117797269288,37.665820166748
맘스터치,맘스터치 의정부신곡점,경기 의정부시 신곡동 717-8,127.057909144767,37.7313765105417
맘스터치,맘스터치 구리갈매점,경기 구리시 갈매동 601,127.11686169289466,37.63294783938949
맘스터치,맘스터치 의정부역점,경기 의정부시 의정부동 496-3,127.04480366950418,37.737544855875896
맘스터치,맘스터치 남양주청학점,경기 남양주시 별내면 청학리 417-3,127.118562802591,37.7081436961441
맘스터치,맘스터치 피자앤치킨 별내역점,경기 남양주시 별내동 1030,127.12109532730652,37.646186236826445
맘스터치,맘스터치 동대문DDP점,서울 중구 을지로7가 143,127.009660823741,37.5668915101626
맘스터치,맘스터치 동대문현대시티점,서울 중구 을지로6가 17-2,127.00766093165113,37.56871797526501
맘스터치,맘스터치 동국대점,서울 중구 충무로5가 90,126.99844374247236,37.56140212463354
맘스터치,맘스터치 종각역점,서울 종로구 종로2가 102-1,126.98435641504125,37.56992452137165
맘스터치,맘스터치 명동점,서울 중구 을지로2가 199-8,126.984107217206,37.5653888753896
맘스터치,맘스터치 서울시청점,서울 중구 무교동 21-3,126.97936303713591,37.56703606308955
맘스터치,맘스터치 마포공덕역점,서울 마포구 공덕동 473,126.95269441796493,37.54689199988361
맘스터치,맘스터치 마포대흥역점,서울 마포구 염리동 155-11,126.94441551528277,37.547009126827106
맘스터치,맘스터치 숙명여대점,서울 용산구 청파동2가 64-15,126.966025620661,37.5448963701335
맘스터치,맘스터치 피자앤치킨 낙성대역점,서울 관악구 봉천동 1686-12,126.962793287379,37.4776615502003
맘스터치,맘스터치 연희동점,서울 서대문구 연희동 137-10,126.93131293962414,37.567655790689535
맘스터치,맘스터치 신촌점,서울 서대문구 창천동 13-28,126.937761943492,37.5575709097844
맘스터치,맘스터치 은평응암점,서울 은평구 신사동 23-16,126.91531471944737,37.59836656319763
맘스터치,맘스터치 이대점,서울 서대문구 대현동 40-40,126.94476124466289,37.556943693765334
맘스터치,맘스터치 홍제역점,서울 서대문구 홍제동 330-52,126.94257664541128,37.58978210950353
맘스터치,맘스터치 은평구청점,서울 은평구 녹번동 208,126.92895115240769,37.60164885878243
맘스터치,맘스터치 구산역점,서울 은평구 역촌동 7-1,126.917108974752,37.6101086368237
맘스터치,맘스터치 은평갈현점,서울 은평구 갈현동 460-1,126.91870560149934,37.61765282293407
맘스터치,맘스터치 은평불광1호점,서울 은평구 불광동 542-1,126.932292011928,37.6139412200684
맘스터치,맘스터치 서대문역점,서울 서대문구 미근동 196,126.967598023845,37.5643133132939
맘스터치,맘스터치LAB 광화문점,서울 종로구 세종로 166-1,126.976222827438,37.5715233310408
맘스터치,맘스터치 남산서울타워점,서울 용산구 용산동2가 산 1-3,126.987868517227,37.5511211299728
맘스터치,맘스터치 구파발역점,서울 은평구 진관동 65,126.91931084788365,37.63929042289957
맘스터치,맘스터치LAB 이태원점,서울 용산구 이태원동 127-12,126.99422526926584,37.534221562491915
맘스터치,맘스터치앤컴퍼니 한국본사,서울 중구 충무로2가 49-31,126.9893176901849,37.56250987751061
맘스터치,맘스터치 송파마천점,서울 송파구 마천동 181,127.151181296048,37.4948240814822
맘스터치,맘스터치 위례중앙점,서울 송파구 장지동 895,127.14285443080999,37.47607005927795
맘스터치,맘스터치 하남감일점,경기 하남시 감일동 528-1,127.16161821592848,37.509797578784685
맘스터치,맘스터치 위례창곡점,경기 성남시 수정구 창곡동 513,127.15020676524804,37.4734795502579
맘스터치,맘스터치 삼송동산고점,경기 고양시 덕양구 동산동 361-2,126.88706680159981,37.645206854711155
맘스터치,맘스터치 지축역점,경기 고양시 덕양구 지축동 1007-9,126.91458339475291,37.64868615843269
맘스터치,맘스터치 고양원흥지구점,경기 고양시 덕양구 도내동 1025,126.86991404142907,37.630256271783416
맘스터치,맘스터치 신원마을점,경기 고양시 덕양구 신원동 621-1,126.88863914709745,37.66367848154643
맘스터치,맘스터치 서정마을점,경기 고양시 덕양구 행신동 1079-2,126.84612763215061,37.61853104602959
맘스터치,맘스터치 피자앤치킨 연대점,서울 서대문구 창천동 52-159,126.935092253764,37.5587083326485
맘스터치,맘스터치 양원역점,서울 중랑구 망우동 618,127.10633916406,37.6066435542342
맘스터치,맘스터치 구리한대병원점,경기 구리시 교문동 216-4,127.13389675260973,37.60047436064155
맘스터치,맘스터치 구리역점,경기 구리시 인창동 671-1,127.14111094855959,37.605050191316764
맘스터치,맘스터치 수택3점,경기 구리시 수택동 849-1,127.139641929894,37.591619973872
맘스터치,맘스터치 구리엘마트점,경기 구리시 인창동 430,127.141576630936,37.612342236853
맘스터치,맘스터치 남양주다산진건점,경기 남양주시 다산동 6130-2,127.15781191323971,37.619629552385575
맘스터치,맘스터치 남양주다산역점,경기 남양주시 다산동 6056,127.153312513188,37.625552262502
맘스터치,맘스터치 남양주도농점,경기 남양주시 다산동 6175-1,127.16635283905,37.6126612974995
롯데리아,롯데리아 학동역점,서울 강남구 논현동 89-22,127.03321879987563,37.5149869390675
롯데리아,롯데리아 강남일원점,서울 강남구 일원동 643-4,127.087278128334,37.4923044874572
롯데리아,롯데리아 한티역점,서울 강남구 대치동 936-11,127.05347958596204,37.49772165250337
롯데리아,롯데리아 압구정역점,서울 강남구 신사동 580-5,127.02805949838925,37.5263949745165
롯데리아,롯데리아 세곡점,서울 강남구 세곡동 581,127.1011135021255,37.46566413612496
롯데리아,롯데리아 수서역사점,서울 강남구 수서동 214-16,127.1041918003633,37.48540888672187
롯데리아,롯데리아 양재역점,서울 서초구 양재동 14-1,127.03638159380071,37.48271646823365
롯데리아,롯데리아 강남역SELECT점,서울 서초구 서초동 1327-8,127.027860135405,37.495277932335
롯데리아,롯데리아 양재동점,서울 서초구 양재동 333-2,127.0419167993865,37.46987975118286
롯데리아,롯데리아 송파삼전점,서울 송파구 삼전동 72-3,127.094554955251,37.5023757409859
롯데리아,롯데리아 남부터미널점,서울 서초구 서초동 1602-10,127.015928911667,37.485149213958
롯데리아,롯데리아 롯데백잠실광장점,서울 송파구 잠실동 40-1,127.098553055631,37.5120348472726
롯데리아,롯데리아 언더랜드점,서울 송파구 잠실동 40-1,127.09757119988302,37.5111040242511
롯데리아,롯데리아 서초중앙로점,서울 서초구 반포동 52-8,127.011368089614,37.5021166054215
롯데리아,롯데리아 송파점,서울 송파구 송파동 103-28,127.11356405912018,37.503390647054495
롯데리아,롯데리아 뚝섬유원지점,서울 광진구 자양동 74-14,127.066842221734,37.5323836665294
롯데리아,롯데리아 잠실롯데월드몰B1점,서울 송파구 신천동 29,127.10402961673378,37.51358167944662
롯데리아,롯데리아 건대입구역점,서울 광진구 화양동 48-17,127.067552764613,37.5412004515199
롯데리아,롯데리아 롯데월드몰점,서울 송파구 신천동 29,127.104302394716,37.5137129854214
롯데리아,롯데리아 건대스타시티점,서울 광진구 자양동 227-7,127.07303460140031,37.53850319884627
롯데리아,롯데리아 몽촌토성역점,서울 송파구 방이동 44-1,127.112537190006,37.516971563801
롯데리아,롯데리아 구의역점,서울 광진구 자양동 216-21,127.084125332041,37.5364811825425
롯데리아,롯데리아 롯데마트송파점,서울 송파구 문정동 150-2,127.11776438613846,37.491862667737955
롯데리아,롯데리아 방배역점,서울 서초구 방배동 908-3,126.996942749076,37.4830130558721
롯데리아,롯데리아 청계산입구역점,서울 서초구 신원동 611,127.05596497330245,37.447355832434674
롯데리아,롯데리아 성수역점,서울 성동구 성수동2가 277-17,127.05761988349238,37.54507100339226
롯데리아,롯데리아 송파하비오점,서울 송파구 문정동 618,127.122558978252,37.4815511650096
롯데리아,롯데리아 문정로데오점,서울 송파구 문정동 4-7,127.125871797026,37.4910515109082
롯데리아,롯데리아 강변씨네마점,서울 광진구 구의동 546-4,127.09558366384091,37.535730039907506
롯데리아,롯데리아 방이역점,서울 송파구 방이동 208,127.12370558585188,37.50975777246234
롯데리아,롯데리아 가든파이브점,서울 송파구 문정동 634,127.125759278982,37.4778933109058
롯데리아,롯데리아 과천렛츠런파크점,경기 과천시 주암동 685-2,127.013020990063,37.4470088606438
롯데리아,롯데리아 이수역점,서울 동작구 사당동 86-9,126.981944649045,37.488370913238
롯데리아,롯데리아 오금점,서울 송파구 오금동 126-4,127.1379801028468,37.50341060249948
롯데리아,롯데리아 강동구청DT점,서울 강동구 성내동 319-1,127.121201373017,37.5313853284036
롯데리아,버거랩바이롯데리아,서울 송파구 신천동 29,127.105002894755,37.513961041781
롯데리아,롯데마트 송파점,서울 송파구 문정동 150-2,127.11774721948497,37.49173203885067
롯데리아,엔제리너스 잠실샤롯데점,서울 송파구 잠실동 40-1,127.10003504572,37.5105487468182
롯데리아,엔제리너스 롯데시네건대점,서울 광진구 자양동 227-7,127.072917036634,37.5386149955018
롯데리아,롯데리아 길동점,서울 강동구 성내동 244-3,127.136308315839,37.5343673877606
롯데리아,롯데리아 천호역점,서울 강동구 천호동 429-2,127.124016513749,37.5397617070131
롯데리아,롯데리아 상일동점,서울 강동구 상일동 259,127.17273684198634,37.550232258734574
롯데리아,롯데리아 고덕역점,서울 강동구 명일동 47-12,127.154608248775,37.5532117578699
롯데리아,롯데리아 암사역점,서울 강동구 암사동 500-3,127.12838868933342,37.551682651197225
롯데리아,롯데리아 강일점,서울 강동구 강일동 676,127.173224372893,37.5657854416547
롯데리아,롯데리아 홈플러스강동점,서울 강동구 천호동 42,127.14249488763942,37.54566402201064
롯데리아,롯데리아 삼양사거리점,서울 강북구 미아동 701-5,127.01916321548758,37.6200173326419
롯데리아,롯데리아 수유역점,서울 강북구 수유동 230-10,127.02432488286,37.6370918764591
롯데리아,롯데리아 덕성여대점,서울 강북구 수유동 279-84,127.01396940009,37.6485000178543
롯데리아,롯데리아 미아역점,서울 강북구 미아동 125-31,127.027010180182,37.625003663424
롯데리아,롯데리아 번동점,서울 강북구 번동 410-94,127.032887202256,37.6355635314939
롯데리아,롯데리아 쌍문역점,서울 도봉구 창동 659-12,127.035068594357,37.6486109585401
롯데리아,롯데리아 창동역점,서울 도봉구 창동 74-8,127.046352578094,37.6524488561843
롯데리아,롯데리아 방학점,서울 도봉구 방학동 669-3,127.03277424143549,37.662110135297006
롯데리아,롯데리아 월계역점,서울 노원구 월계동 951-1,127.057380477046,37.6312510547502
롯데리아,롯데리아 홈플러스방학점,서울 도봉구 방학동 707-7,127.04357894885392,37.664859135484896
롯데리아,롯데리아 노원역점,서울 노원구 상계동 617,127.062242903876,37.6558112164762
롯데리아,롯데리아 정릉점,서울 성북구 정릉동 411-33,127.010817788423,37.6070874022704
롯데리아,롯데리아 길음뉴타운점,서울 성북구 길음동 1286-10,127.02242643204737,37.60451254002928
롯데리아,롯데리아 석관점,서울 성북구 석관동 255-2,127.057570339226,37.6100867647852
롯데리아,롯데리아 석계점,서울 노원구 월계동 50-29,127.064011902095,37.6148550831597
롯데리아,롯데리아 공릉역점,서울 노원구 공릉동 388-3,127.074348431068,37.6263492277623
롯데리아,롯데리아 GS마트상계점,서울 노원구 상계동 684,127.065613796167,37.6642101411062
롯데리아,롯데리아 홈플러스월곡점,서울 성북구 하월곡동 46-73,127.04044502780681,37.60198271535082
롯데리아,롯데리아 성신여대점,서울 성북구 동선동4가 104,127.017777299151,37.5936617968203
롯데리아,롯데리아 종암점,서울 성북구 종암동 68-1,127.03443580862769,37.598435168590555
롯데리아,롯데리아 수락산역점,서울 노원구 상계동 1132-107,127.055613447911,37.6771929943653
롯데리아,롯데리아 상계점,서울 노원구 중계동 157-33,127.073972429613,37.6584353114807
롯데리아,롯데리아 외대역점,서울 동대문구 이문동 288-26,127.06091941844001,37.5963179531321
롯데리아,롯데리아 한성대입구역점,서울 성북구 동소문동2가 1-2,127.006820567047,37.5883939361365
롯데리아,롯데리아 혜화점,서울 종로구 혜화동 111-7,127.0006430855,37.5857884602544
롯데리아,롯데리아 중화역점,서울 중랑구 중화동 286-25,127.07968627312566,37.601986620360286
롯데리아,롯데리아 먹골역점,서울 중랑구 묵동 174-29,127.078013297347,37.6124806618375
롯데리아,롯데리아 청량리점,서울 동대문구 청량리동 260,127.045850810247,37.5809033812147
롯데리아,롯데리아 중랑역점,서울 중랑구 상봉동 136-80,127.074315493842,37.5932541157008
롯데리아,롯데리아 청량리역사점,서울 동대문구 전농동 591-53,127.04832206169196,37.58065011723611
롯데리아,롯데리아 홈플러스신내점,서울 중랑구 신내동 645,127.093606836257,37.6160498508608
롯데리아,롯데리아 제기역점,서울 동대문구 용두동 104-3,127.032952386089,37.5778911587913
롯데리아,롯데리아 상봉역점,서울 중랑구 상봉동 115-14,127.083997185298,37.5956947155126
롯데리아,롯데리아 홈플러스 상봉점,서울 중랑구 상봉동 500,127.0900420260414,37.59790309278666
롯데리아,롯데리아 동묘역점,서울 종로구 창신동 326-6,127.0150600377,37.572607761011
롯데리아,롯데리아 별내점,경기 남양주시 별내동 1097-2,127.112501103631,37.6502095256013
롯데리아,롯데리아 동대문광장점,서울 종로구 창신동 444-4,127.010242032346,37.5708387228462
롯데리아,롯데리아 면목중앙점,서울 중랑구 면목동 126-39,127.087223379478,37.5890322446018
롯데리아,롯데리아 종암점 개방화장실,서울 성북구 종암동 68-1,127.034483362526,37.5984216398411
롯데리아,롯데리아 성신여대점 개방화장실,서울 성북구 동선동4가 104,127.01777729915109,37.593661796820264
롯데리아,홈플러스 메가푸드마켓 방학점,서울 도봉구 방학동 707-7,127.043667346598,37.6648473900421
롯데리아,롯데리아 까치산역점,서울 강서구 화곡동 343-59,126.84694698282338,37.53093478536861
롯데리아,롯데리아 발산역점,서울 강서구 등촌동 674-6,126.84020218942791,37.55938045949591
롯데리아,롯데리아 신방화역점,서울 강서구 마곡동 739-3,126.81890493839664,37.56699628102237
롯데리아,롯데리아 강서구청점,서울 강서구 화곡동 1116-3,126.851201775671,37.5532705794736
롯데리아,롯데리아 등촌역점,서울 강서구 염창동 275,126.867604944811,37.5498951524431
롯데리아,롯데리아 화곡역점,서울 강서구 화곡동 1065-9,126.839215104231,37.5415445949643
롯데리아,롯데리아 마곡역점,서울 강서구 마곡동 798-14,126.82489578568428,37.55843504991486
롯데리아,롯데리아 김포국제공항국내선청사4층점,서울 강서구 공항동 1373-5,126.80280420971407,37.55859303294747
롯데리아,롯데리아 신김포공항점,서울 강서구 공항동 1373,126.802874550192,37.5589580536937
롯데리아,롯데리아 김포국제공항국내선,서울 강서구 공항동 1373,126.8034785627281,37.55866443498299
롯데리아,롯데리아 화곡시장점,서울 강서구 화곡동 373-12,126.837822684664,37.5345293117754
롯데리아,롯데리아 방화점,서울 강서구 방화동 450-15,126.81167424542778,37.57376855280898
롯데리아,롯데리아 NC강서점,서울 강서구 등촌동 689,126.8402398324898,37.56030295020812
롯데리아,롯데리아 목동사거리점,서울 양천구 목동 792-6,126.864102307953,37.5325406322893
롯데리아,롯데리아 신정네거리역점,서울 양천구 신정동 973-32,126.85406136071,37.5214517418304
롯데리아,롯데리아 목동킴스클럽점,서울 양천구 목동 917-6,126.876027980041,37.5292885262818
롯데리아,롯데리아 신곡시장점,서울 양천구 신월동 536-3,126.84278812957,37.51905862867899
롯데리아,롯데리아 고양덕은점,경기 고양시 덕양구 덕은동 718,126.87107592708576,37.5799823353954
롯데리아,롯데리아 목동점,서울 양천구 신정동 89-26,126.8738670274396,37.52128354111716
